UNITNAME,ARCHIVE_PATH,ID
b'DES0825+0500',b'DEC/multiepoch/delve/r5918/DES0825+0500/p01',21652950
b'DES0810-0624',b'DEC/multiepoch/delve/r5918/DES0810-0624/p02',21653000
b'DES0817+0209',b'DEC/multiepoch/delve/r5918/DES0817+0209/p02',21653027
b'DES0826+0543',b'DEC/multiepoch/delve/r5918/DES0826+0543/p01',21653053
b'DES0826-0958',b'DEC/multiepoch/delve/r5918/DES0826-0958/p01',21653070
b'DES0826-1207',b'DEC/multiepoch/delve/r5918/DES0826-1207/p01',21653071
b'DES0826-1250',b'DEC/multiepoch/delve/r5918/DES0826-1250/p01',21653072
b'DES0828+1043',b'DEC/multiepoch/delve/r5918/DES0828+1043/p01',21653099
b'DES0831-0207',b'DEC/multiepoch/delve/r5918/DES0831-0207/p01',21653183
b'DES0833+0418',b'DEC/multiepoch/delve/r5918/DES0833+0418/p01',21653220
b'DES0834+2917',b'DEC/multiepoch/delve/r5918/DES0834+2917/p01',21653254
b'DES0834-0707',b'DEC/multiepoch/delve/r5918/DES0834-0707/p01',21653259
b'DES0835+1209',b'DEC/multiepoch/delve/r5918/DES0835+1209/p01',21653273
b'DES0837-0707',b'DEC/multiepoch/delve/r5918/DES0837-0707/p01',21653332
b'DES0837-1332',b'DEC/multiepoch/delve/r5918/DES0837-1332/p01',21653335
b'DES0838+2543',b'DEC/multiepoch/delve/r5918/DES0838+2543/p01',21653353
b'DES0839+1126',b'DEC/multiepoch/delve/r5918/DES0839+1126/p01',21653372
b'DES0840+2625',b'DEC/multiepoch/delve/r5918/DES0840+2625/p01',21653403
b'DES0712+1417',b'DEC/multiepoch/delve/r5918/DES0712+1417/p01',21648773
b'DES0712+2043',b'DEC/multiepoch/delve/r5918/DES0712+2043/p01',21648774
b'DES0847-0750',b'DEC/multiepoch/delve/r5918/DES0847-0750/p01',21653588
b'DES0900-0833',b'DEC/multiepoch/delve/r5918/DES0900-0833/p02',21654219
b'DES0900-1415',b'DEC/multiepoch/delve/r5918/DES0900-1415/p02',21654221
b'DES0900-1541',b'DEC/multiepoch/delve/r5918/DES0900-1541/p02',21654223
b'DES0910-1250',b'DEC/multiepoch/delve/r5918/DES0910-1250/p01',21654483
b'DES0911+0917',b'DEC/multiepoch/delve/r5918/DES0911+0917/p01',21654494
b'DES0913+0418',b'DEC/multiepoch/delve/r5918/DES0913+0418/p01',21654540
b'DES0914+0252',b'DEC/multiepoch/delve/r5918/DES0914+0252/p01',21654567
b'DES0914-0458',b'DEC/multiepoch/delve/r5918/DES0914-0458/p01',21654582
b'DES0921+2251',b'DEC/multiepoch/delve/r5918/DES0921+2251/p01',21654752
b'DES0925+2625',b'DEC/multiepoch/delve/r5918/DES0925+2625/p01',21654860
b'DES0945+0043',b'DEC/multiepoch/delve/r5918/DES0945+0043/p01',21655353
b'DES0948-1458',b'DEC/multiepoch/delve/r5918/DES0948-1458/p01',21655459
b'DES0954-2041',b'DEC/multiepoch/delve/r5918/DES0954-2041/p01',21655616
b'DES1000+0252',b'DEC/multiepoch/delve/r5918/DES1000+0252/p01',21655741
b'DES1007-2124',b'DEC/multiepoch/delve/r5918/DES1007-2124/p01',21655938
b'DES1031-0207',b'DEC/multiepoch/delve/r5918/DES1031-0207/p01',21656535
b'DES1039+2251',b'DEC/multiepoch/delve/r5918/DES1039+2251/p01',21656741
b'DES1106+0500',b'DEC/multiepoch/delve/r5918/DES1106+0500/p01',21657424
b'DES1112-2124',b'DEC/multiepoch/delve/r5918/DES1112-2124/p01',21657592
b'DES1117-1541',b'DEC/multiepoch/delve/r5918/DES1117-1541/p01',21657725
b'DES1127-2332',b'DEC/multiepoch/delve/r5918/DES1127-2332/p01',21657975
b'DES1134-1124',b'DEC/multiepoch/delve/r5918/DES1134-1124/p01',21658160
b'DES1147+0543',b'DEC/multiepoch/delve/r5918/DES1147+0543/p01',21658473
b'DES1151+2208',b'DEC/multiepoch/delve/r5918/DES1151+2208/p01',21658570
b'DES0928-0207',b'DEC/multiepoch/delve/r5918/DES0928-0207/p01',21654941
b'DES0930+1000',b'DEC/multiepoch/delve/r5918/DES0930+1000/p01',21654978
b'DES0933+1252',b'DEC/multiepoch/delve/r5918/DES0933+1252/p01',21655055
b'DES0933+2834',b'DEC/multiepoch/delve/r5918/DES0933+2834/p01',21655062
b'DES0935-0333',b'DEC/multiepoch/delve/r5918/DES0935-0333/p01',21655116
b'DES0935-0833',b'DEC/multiepoch/delve/r5918/DES0935-0833/p01',21655119
b'DES0936-0750',b'DEC/multiepoch/delve/r5918/DES0936-0750/p01',21655146
b'DES0937+0500',b'DEC/multiepoch/delve/r5918/DES0937+0500/p01',21655157
b'DES0937+0917',b'DEC/multiepoch/delve/r5918/DES0937+0917/p01',21655158
b'DES0937-2415',b'DEC/multiepoch/delve/r5918/DES0937-2415/p01',21655179
b'DES0938+1043',b'DEC/multiepoch/delve/r5918/DES0938+1043/p01',21655184
b'DES0939-0124',b'DEC/multiepoch/delve/r5918/DES0939-0124/p01',21655217
b'DES0940-0458',b'DEC/multiepoch/delve/r5918/DES0940-0458/p01',21655246
b'DES0940-1707',b'DEC/multiepoch/delve/r5918/DES0940-1707/p01',21655251
b'DES0942-1624',b'DEC/multiepoch/delve/r5918/DES0942-1624/p01',21655307
b'DES0943-2249',b'DEC/multiepoch/delve/r5918/DES0943-2249/p01',21655330
b'DES0945-1458',b'DEC/multiepoch/delve/r5918/DES0945-1458/p01',21655383
b'DES0945-1915',b'DEC/multiepoch/delve/r5918/DES0945-1915/p01',21655386
b'DES0946+0252',b'DEC/multiepoch/delve/r5918/DES0946+0252/p01',21655388
b'DES0946-0333',b'DEC/multiepoch/delve/r5918/DES0946-0333/p01',21655401
b'DES0948+0626',b'DEC/multiepoch/delve/r5918/DES0948+0626/p01',21655434
b'DES0949-2249',b'DEC/multiepoch/delve/r5918/DES0949-2249/p01',21655488
b'DES0950+0001',b'DEC/multiepoch/delve/r5918/DES0950+0001/p01',21655489
b'DES0951+1500',b'DEC/multiepoch/delve/r5918/DES0951+1500/p01',21655516
b'DES0952+1126',b'DEC/multiepoch/delve/r5918/DES0952+1126/p01',21655546
b'DES0954+1334',b'DEC/multiepoch/delve/r5918/DES0954+1334/p01',21655593
b'DES0954+1417',b'DEC/multiepoch/delve/r5918/DES0954+1417/p01',21655594
b'DES0954+2043',b'DEC/multiepoch/delve/r5918/DES0954+2043/p01',21655599
b'DES0954-1207',b'DEC/multiepoch/delve/r5918/DES0954-1207/p01',21655609
b'DES0955+1709',b'DEC/multiepoch/delve/r5918/DES0955+1709/p01',21655624
b'DES0955-1749',b'DEC/multiepoch/delve/r5918/DES0955-1749/p01',21655636
b'DES0956+0001',b'DEC/multiepoch/delve/r5918/DES0956+0001/p01',21655640
b'DES0956+0626',b'DEC/multiepoch/delve/r5918/DES0956+0626/p01',21655644
b'DES0956+1751',b'DEC/multiepoch/delve/r5918/DES0956+1751/p01',21655647
b'DES0734+1626',b'DEC/multiepoch/delve/r5918/DES0734+1626/p01',21649906
b'DES0710+2208',b'DEC/multiepoch/delve/r5918/DES0710+2208/p03',21649927
b'DES0746+1209',b'DEC/multiepoch/delve/r5918/DES0746+1209/p01',21650213
b'DES0802+2500',b'DEC/multiepoch/delve/r5918/DES0802+2500/p01',21650496
b'DES0815+0335',b'DEC/multiepoch/delve/r5918/DES0815+0335/p01',21651021
b'DES0822+2043',b'DEC/multiepoch/delve/r5918/DES0822+2043/p01',21652890
b'DES0829+0835',b'DEC/multiepoch/delve/r5918/DES0829+0835/p01',21653127
b'DES0837-0833',b'DEC/multiepoch/delve/r5918/DES0837-0833/p01',21653333
b'DES0841-0416',b'DEC/multiepoch/delve/r5918/DES0841-0416/p01',21653432
b'DES0905+1209',b'DEC/multiepoch/delve/r5918/DES0905+1209/p01',21654343
b'DES0927-1415',b'DEC/multiepoch/delve/r5918/DES0927-1415/p01',21654913
b'DES0927-2249',b'DEC/multiepoch/delve/r5918/DES0927-2249/p01',21654919
b'DES0936+1626',b'DEC/multiepoch/delve/r5918/DES0936+1626/p01',21655137
b'DES1035+2708',b'DEC/multiepoch/delve/r5918/DES1035+2708/p01',21656637
b'DES1038+2000',b'DEC/multiepoch/delve/r5918/DES1038+2000/p01',21656710
b'DES1119-1458',b'DEC/multiepoch/delve/r5918/DES1119-1458/p01',21657773
b'DES1128+1417',b'DEC/multiepoch/delve/r5918/DES1128+1417/p01',21657989
b'DES1128-1915',b'DEC/multiepoch/delve/r5918/DES1128-1915/p01',21658009
b'DES1130+0917',b'DEC/multiepoch/delve/r5918/DES1130+0917/p01',21658035
b'DES1137+0752',b'DEC/multiepoch/delve/r5918/DES1137+0752/p01',21658220
b'DES1152-1915',b'DEC/multiepoch/delve/r5918/DES1152-1915/p01',21658610
b'DES1051+2625',b'DEC/multiepoch/delve/r5918/DES1051+2625/p02',21658900
b'DES1010-1041',b'DEC/multiepoch/delve/r5918/DES1010-1041/p01',21656009
b'DES1012+2834',b'DEC/multiepoch/delve/r5918/DES1012+2834/p01',21656055
b'DES1013-0041',b'DEC/multiepoch/delve/r5918/DES1013-0041/p01',21656080
b'DES1013-1041',b'DEC/multiepoch/delve/r5918/DES1013-1041/p01',21656083
b'DES1014+1834',b'DEC/multiepoch/delve/r5918/DES1014+1834/p01',21656101
b'DES1014-0250',b'DEC/multiepoch/delve/r5918/DES1014-0250/p01',21656109
b'DES1015+0709',b'DEC/multiepoch/delve/r5918/DES1015+0709/p01',21656123
b'DES1016+2708',b'DEC/multiepoch/delve/r5918/DES1016+2708/p01',21656155
b'DES1016-0750',b'DEC/multiepoch/delve/r5918/DES1016-0750/p01',21656162
b'DES1016-2124',b'DEC/multiepoch/delve/r5918/DES1016-2124/p01',21656167
b'DES1017+0252',b'DEC/multiepoch/delve/r5918/DES1017+0252/p01',21656170
b'DES1017+1751',b'DEC/multiepoch/delve/r5918/DES1017+1751/p01',21656178
b'DES1017-1958',b'DEC/multiepoch/delve/r5918/DES1017-1958/p01',21656194
b'DES1018+0709',b'DEC/multiepoch/delve/r5918/DES1018+0709/p01',21656198
b'DES1019-0041',b'DEC/multiepoch/delve/r5918/DES1019-0041/p01',21656235
b'DES1020+2251',b'DEC/multiepoch/delve/r5918/DES1020+2251/p01',21656256
b'DES1023-1958',b'DEC/multiepoch/delve/r5918/DES1023-1958/p01',21656343
b'DES1024+1126',b'DEC/multiepoch/delve/r5918/DES1024+1126/p01',21656351
b'DES1026+1334',b'DEC/multiepoch/delve/r5918/DES1026+1334/p01',21656402
b'DES1029+2625',b'DEC/multiepoch/delve/r5918/DES1029+2625/p01',21656484
b'DES1029-1458',b'DEC/multiepoch/delve/r5918/DES1029-1458/p01',21656496
b'DES1029-1541',b'DEC/multiepoch/delve/r5918/DES1029-1541/p01',21656497
b'DES1030-1915',b'DEC/multiepoch/delve/r5918/DES1030-1915/p01',21656520
b'DES1030-2206',b'DEC/multiepoch/delve/r5918/DES1030-2206/p01',21656522
b'DES1030-2415',b'DEC/multiepoch/delve/r5918/DES1030-2415/p01',21656523
b'DES1031-1749',b'DEC/multiepoch/delve/r5918/DES1031-1749/p01',21656541
b'DES1032+1252',b'DEC/multiepoch/delve/r5918/DES1032+1252/p01',21656549
b'DES1032-1832',b'DEC/multiepoch/delve/r5918/DES1032-1832/p01',21656574
b'DES1032-1958',b'DEC/multiepoch/delve/r5918/DES1032-1958/p01',21656575
b'DES1033+2543',b'DEC/multiepoch/delve/r5918/DES1033+2543/p01',21656590
b'DES1035+2625',b'DEC/multiepoch/delve/r5918/DES1035+2625/p01',21656636
b'DES1035-1124',b'DEC/multiepoch/delve/r5918/DES1035-1124/p01',21656645
b'DES1035-1458',b'DEC/multiepoch/delve/r5918/DES1035-1458/p01',21656650
b'DES1035-2124',b'DEC/multiepoch/delve/r5918/DES1035-2124/p01',21656654
b'DES1037+0752',b'DEC/multiepoch/delve/r5918/DES1037+0752/p01',21656680
b'DES0731+1626',b'DEC/multiepoch/delve/r5918/DES0731+1626/p01',21649869
b'DES0721+0917',b'DEC/multiepoch/delve/r5918/DES0721+0917/p03',21649936
b'DES0755+1543',b'DEC/multiepoch/delve/r5918/DES0755+1543/p01',21650363
b'DES0814+1834',b'DEC/multiepoch/delve/r5918/DES0814+1834/p01',21651006
b'DES0835+1252',b'DEC/multiepoch/delve/r5918/DES0835+1252/p01',21653274
b'DES0853-1207',b'DEC/multiepoch/delve/r5918/DES0853-1207/p02',21654048
b'DES0856-1124',b'DEC/multiepoch/delve/r5918/DES0856-1124/p01',21654124
b'DES0921+1917',b'DEC/multiepoch/delve/r5918/DES0921+1917/p01',21654750
b'DES0931+1126',b'DEC/multiepoch/delve/r5918/DES0931+1126/p01',21655007
b'DES1018+0543',b'DEC/multiepoch/delve/r5918/DES1018+0543/p01',21656197
b'DES1046+2417',b'DEC/multiepoch/delve/r5918/DES1046+2417/p01',21656916
b'DES1047+1252',b'DEC/multiepoch/delve/r5918/DES1047+1252/p01',21656935
b'DES1047+1417',b'DEC/multiepoch/delve/r5918/DES1047+1417/p01',21656937
b'DES1049+0335',b'DEC/multiepoch/delve/r5918/DES1049+0335/p01',21656989
b'DES1058-2206',b'DEC/multiepoch/delve/r5918/DES1058-2206/p01',21657241
b'DES1102+0418',b'DEC/multiepoch/delve/r5918/DES1102+0418/p01',21657321
b'DES1122-1458',b'DEC/multiepoch/delve/r5918/DES1122-1458/p01',21657852
b'DES1145+1126',b'DEC/multiepoch/delve/r5918/DES1145+1126/p01',21658419
b'DES1151-0833',b'DEC/multiepoch/delve/r5918/DES1151-0833/p01',21658575
b'DES1151-1832',b'DEC/multiepoch/delve/r5918/DES1151-1832/p01',21658583
b'DES0910-0624',b'DEC/multiepoch/delve/r5918/DES0910-0624/p01',21654479
b'DES0912-0541',b'DEC/multiepoch/delve/r5918/DES0912-0541/p01',21654526
b'DES0912-1332',b'DEC/multiepoch/delve/r5918/DES0912-1332/p01',21654530
b'DES0913+0752',b'DEC/multiepoch/delve/r5918/DES0913+0752/p01',21654542
b'DES0913+2917',b'DEC/multiepoch/delve/r5918/DES0913+2917/p01',21654551
b'DES0913-1207',b'DEC/multiepoch/delve/r5918/DES0913-1207/p01',21654557
b'DES0913-1624',b'DEC/multiepoch/delve/r5918/DES0913-1624/p01',21654559
b'DES0915+2708',b'DEC/multiepoch/delve/r5918/DES0915+2708/p01',21654600
b'DES0916+0126',b'DEC/multiepoch/delve/r5918/DES0916+0126/p01',21654617
b'DES0916+0418',b'DEC/multiepoch/delve/r5918/DES0916+0418/p01',21654618
b'DES0916+1000',b'DEC/multiepoch/delve/r5918/DES0916+1000/p01',21654621
b'DES0918+1043',b'DEC/multiepoch/delve/r5918/DES0918+1043/p01',21654670
b'DES0918+1500',b'DEC/multiepoch/delve/r5918/DES0918+1500/p01',21654673
b'DES0918+1917',b'DEC/multiepoch/delve/r5918/DES0918+1917/p01',21654675
b'DES0918-1915',b'DEC/multiepoch/delve/r5918/DES0918-1915/p01',21654688
b'DES0919+0001',b'DEC/multiepoch/delve/r5918/DES0919+0001/p01',21654692
b'DES0919+0418',b'DEC/multiepoch/delve/r5918/DES0919+0418/p01',21654695
b'DES0919+1709',b'DEC/multiepoch/delve/r5918/DES0919+1709/p01',21654702
b'DES0919-1958',b'DEC/multiepoch/delve/r5918/DES0919-1958/p01',21654716
b'DES0921-0958',b'DEC/multiepoch/delve/r5918/DES0921-0958/p01',21654759
b'DES0921-1332',b'DEC/multiepoch/delve/r5918/DES0921-1332/p01',21654760
b'DES0921-1915',b'DEC/multiepoch/delve/r5918/DES0921-1915/p01',21654765
b'DES0922+0209',b'DEC/multiepoch/delve/r5918/DES0922+0209/p01',21654771
b'DES0922+2625',b'DEC/multiepoch/delve/r5918/DES0922+2625/p01',21654783
b'DES0922-0041',b'DEC/multiepoch/delve/r5918/DES0922-0041/p01',21654784
b'DES0922-0915',b'DEC/multiepoch/delve/r5918/DES0922-0915/p01',21654790
b'DES0923-0541',b'DEC/multiepoch/delve/r5918/DES0923-0541/p01',21654811
b'DES0923-0833',b'DEC/multiepoch/delve/r5918/DES0923-0833/p01',21654813
b'DES0924+2500',b'DEC/multiepoch/delve/r5918/DES0924+2500/p01',21654831
b'DES0924-0333',b'DEC/multiepoch/delve/r5918/DES0924-0333/p01',21654834
b'DES0924-1541',b'DEC/multiepoch/delve/r5918/DES0924-1541/p01',21654841
b'DES0925+1252',b'DEC/multiepoch/delve/r5918/DES0925+1252/p01',21654855
b'DES0925-0458',b'DEC/multiepoch/delve/r5918/DES0925-0458/p01',21654864
b'DES0925-0750',b'DEC/multiepoch/delve/r5918/DES0925-0750/p01',21654866
b'DES0927-0750',b'DEC/multiepoch/delve/r5918/DES0927-0750/p01',21654909
b'DES0742+0835',b'DEC/multiepoch/delve/r5918/DES0742+0835/p02',21650154
b'DES0742+2917',b'DEC/multiepoch/delve/r5918/DES0742+2917/p02',21650162
b'DES0746+1626',b'DEC/multiepoch/delve/r5918/DES0746+1626/p01',21650215
b'DES0748+0500',b'DEC/multiepoch/delve/r5918/DES0748+0500/p01',21650241
b'DES0748+1252',b'DEC/multiepoch/delve/r5918/DES0748+1252/p01',21650244
b'DES0748+2417',b'DEC/multiepoch/delve/r5918/DES0748+2417/p01',21650247
b'DES0749+1543',b'DEC/multiepoch/delve/r5918/DES0749+1543/p01',21650260
b'DES0749+1626',b'DEC/multiepoch/delve/r5918/DES0749+1626/p01',21650261
b'DES0750+1834',b'DEC/multiepoch/delve/r5918/DES0750+1834/p01',21650280
b'DES0751+0126',b'DEC/multiepoch/delve/r5918/DES0751+0126/p01',21650287
b'DES0751+2417',b'DEC/multiepoch/delve/r5918/DES0751+2417/p01',21650297
b'DES0751-0207',b'DEC/multiepoch/delve/r5918/DES0751-0207/p01',21650303
b'DES0752+1126',b'DEC/multiepoch/delve/r5918/DES0752+1126/p01',21650309
b'DES0753+1834',b'DEC/multiepoch/delve/r5918/DES0753+1834/p01',21650330
b'DES0753+2208',b'DEC/multiepoch/delve/r5918/DES0753+2208/p01',21650332
b'DES0753-0041',b'DEC/multiepoch/delve/r5918/DES0753-0041/p01',21650336
b'DES0754+0835',b'DEC/multiepoch/delve/r5918/DES0754+0835/p01',21650344
b'DES0754+1209',b'DEC/multiepoch/delve/r5918/DES0754+1209/p01',21650346
b'DES0755+0543',b'DEC/multiepoch/delve/r5918/DES0755+0543/p01',21650358
b'DES0755+2917',b'DEC/multiepoch/delve/r5918/DES0755+2917/p01',21650369
b'DES0756+0001',b'DEC/multiepoch/delve/r5918/DES0756+0001/p01',21650371
b'DES0756+2625',b'DEC/multiepoch/delve/r5918/DES0756+2625/p01',21650386
b'DES0757+0543',b'DEC/multiepoch/delve/r5918/DES0757+0543/p01',21650395
b'DES0757+2208',b'DEC/multiepoch/delve/r5918/DES0757+2208/p01',21650402
b'DES0759+1834',b'DEC/multiepoch/delve/r5918/DES0759+1834/p01',21650436
b'DES0759+2834',b'DEC/multiepoch/delve/r5918/DES0759+2834/p01',21650442
b'DES0800+1000',b'DEC/multiepoch/delve/r5918/DES0800+1000/p01',21650451
b'DES0800+1209',b'DEC/multiepoch/delve/r5918/DES0800+1209/p01',21650452
b'DES0802+0209',b'DEC/multiepoch/delve/r5918/DES0802+0209/p01',21650486
b'DES0802+0500',b'DEC/multiepoch/delve/r5918/DES0802+0500/p01',21650487
b'DES0804+2543',b'DEC/multiepoch/delve/r5918/DES0804+2543/p01',21650804
b'DES0804-1124',b'DEC/multiepoch/delve/r5918/DES0804-1124/p01',21650810
b'DES0806-1207',b'DEC/multiepoch/delve/r5918/DES0806-1207/p01',21650850
b'DES0705+1917',b'DEC/multiepoch/delve/r5918/DES0705+1917/p01',21648230
b'DES0827+0752',b'DEC/multiepoch/delve/r5918/DES0827+0752/p01',21653077
b'DES0833+2208',b'DEC/multiepoch/delve/r5918/DES0833+2208/p01',21653227
b'DES0843+1043',b'DEC/multiepoch/delve/r5918/DES0843+1043/p01',21653467
b'DES0846-0833',b'DEC/multiepoch/delve/r5918/DES0846-0833/p02',21653955
b'DES0851-0041',b'DEC/multiepoch/delve/r5918/DES0851-0041/p02',21653985
b'DES0909+1543',b'DEC/multiepoch/delve/r5918/DES0909+1543/p01',21654442
b'DES0914-1832',b'DEC/multiepoch/delve/r5918/DES0914-1832/p01',21654586
b'DES0922-1250',b'DEC/multiepoch/delve/r5918/DES0922-1250/p01',21654792
b'DES0928+0209',b'DEC/multiepoch/delve/r5918/DES0928+0209/p01',21654923
b'DES0932+0335',b'DEC/multiepoch/delve/r5918/DES0932+0335/p01',21655027
b'DES0935-2041',b'DEC/multiepoch/delve/r5918/DES0935-2041/p01',21655122
b'DES0937+2417',b'DEC/multiepoch/delve/r5918/DES0937+2417/p01',21655165
b'DES0955-2124',b'DEC/multiepoch/delve/r5918/DES0955-2124/p01',21655638
b'DES1011-0207',b'DEC/multiepoch/delve/r5918/DES1011-0207/p01',21656032
b'DES1018+0835',b'DEC/multiepoch/delve/r5918/DES1018+0835/p01',21656199
b'DES0956+2834',b'DEC/multiepoch/delve/r5918/DES0956+2834/p01',21655651
b'DES0956-1332',b'DEC/multiepoch/delve/r5918/DES0956-1332/p01',21655659
b'DES0957-1915',b'DEC/multiepoch/delve/r5918/DES0957-1915/p01',21655689
b'DES0957-2332',b'DEC/multiepoch/delve/r5918/DES0957-2332/p01',21655692
b'DES0958+0335',b'DEC/multiepoch/delve/r5918/DES0958+0335/p01',21655693
b'DES0959-0750',b'DEC/multiepoch/delve/r5918/DES0959-0750/p01',21655733
b'DES1000-2206',b'DEC/multiepoch/delve/r5918/DES1000-2206/p01',21655768
b'DES1001+0543',b'DEC/multiepoch/delve/r5918/DES1001+0543/p01',21655771
b'DES1001-1707',b'DEC/multiepoch/delve/r5918/DES1001-1707/p01',21655784
b'DES1002-0624',b'DEC/multiepoch/delve/r5918/DES1002-0624/p01',21655810
b'DES1002-1332',b'DEC/multiepoch/delve/r5918/DES1002-1332/p01',21655813
b'DES1003+0209',b'DEC/multiepoch/delve/r5918/DES1003+0209/p01',21655818
b'DES1005+0209',b'DEC/multiepoch/delve/r5918/DES1005+0209/p01',21655870
b'DES1005+2500',b'DEC/multiepoch/delve/r5918/DES1005+2500/p01',21655881
b'DES1005-1415',b'DEC/multiepoch/delve/r5918/DES1005-1415/p01',21655891
b'DES1005-1458',b'DEC/multiepoch/delve/r5918/DES1005-1458/p01',21655892
b'DES1006+1500',b'DEC/multiepoch/delve/r5918/DES1006+1500/p01',21655899
b'DES1006+2834',b'DEC/multiepoch/delve/r5918/DES1006+2834/p01',21655908
b'DES1006-1207',b'DEC/multiepoch/delve/r5918/DES1006-1207/p01',21655914
b'DES1009+0252',b'DEC/multiepoch/delve/r5918/DES1009+0252/p01',21655968
b'DES1009+2917',b'DEC/multiepoch/delve/r5918/DES1009+2917/p01',21655984
b'DES0704+2834',b'DEC/multiepoch/delve/r5918/DES0704+2834/p01',21648226
b'DES0729+2708',b'DEC/multiepoch/delve/r5918/DES0729+2708/p01',21649852
b'DES0819+0917',b'DEC/multiepoch/delve/r5918/DES0819+0917/p02',21652813
b'DES0810+0752',b'DEC/multiepoch/delve/r5918/DES0810+0752/p02',21652986
b'DES0810+1543',b'DEC/multiepoch/delve/r5918/DES0810+1543/p02',21652991
b'DES0815-0541',b'DEC/multiepoch/delve/r5918/DES0815-0541/p02',21653004
b'DES0825+2625',b'DEC/multiepoch/delve/r5918/DES0825+2625/p01',21653037
b'DES0827+0917',b'DEC/multiepoch/delve/r5918/DES0827+0917/p01',21653078
b'DES0828-0707',b'DEC/multiepoch/delve/r5918/DES0828-0707/p01',21653113
b'DES0832+1000',b'DEC/multiepoch/delve/r5918/DES0832+1000/p01',21653199
b'DES0832+1834',b'DEC/multiepoch/delve/r5918/DES0832+1834/p01',21653203
b'DES0838+1834',b'DEC/multiepoch/delve/r5918/DES0838+1834/p01',21653349
b'DES0844+1000',b'DEC/multiepoch/delve/r5918/DES0844+1000/p01',21653498
b'DES0844-1207',b'DEC/multiepoch/delve/r5918/DES0844-1207/p01',21653514
b'DES0846-2041',b'DEC/multiepoch/delve/r5918/DES0846-2041/p01',21653571
b'DES0849-0958',b'DEC/multiepoch/delve/r5918/DES0849-0958/p01',21653639
b'DES0849-1458',b'DEC/multiepoch/delve/r5918/DES0849-1458/p01',21653643
b'DES0818+2625',b'DEC/multiepoch/delve/r5918/DES0818+2625/p03',21653898
b'DES0650+2708',b'DEC/multiepoch/delve/r5918/DES0650+2708/p01',21648169
b'DES0659+2000',b'DEC/multiepoch/delve/r5918/DES0659+2000/p01',21648198
b'DES0722+0835',b'DEC/multiepoch/delve/r5918/DES0722+0835/p03',21649946
b'DES0741+0418',b'DEC/multiepoch/delve/r5918/DES0741+0418/p02',21650134
b'DES0743+1000',b'DEC/multiepoch/delve/r5918/DES0743+1000/p02',21650168
b'DES0749+0543',b'DEC/multiepoch/delve/r5918/DES0749+0543/p01',21650256
b'DES0749+1126',b'DEC/multiepoch/delve/r5918/DES0749+1126/p01',21650258
b'DES0756+2500',b'DEC/multiepoch/delve/r5918/DES0756+2500/p01',21650385
b'DES0756+2834',b'DEC/multiepoch/delve/r5918/DES0756+2834/p01',21650387
b'DES0815+0543',b'DEC/multiepoch/delve/r5918/DES0815+0543/p01',21651022
b'DES0824+2334',b'DEC/multiepoch/delve/r5918/DES0824+2334/p01',21652936
b'DES0843-1707',b'DEC/multiepoch/delve/r5918/DES0843-1707/p01',21653490
b'DES0843-1749',b'DEC/multiepoch/delve/r5918/DES0843-1749/p01',21653491
b'DES0845+0043',b'DEC/multiepoch/delve/r5918/DES0845+0043/p01',21653520
b'DES0845-0041',b'DEC/multiepoch/delve/r5918/DES0845-0041/p01',21653530
b'DES0848+0209',b'DEC/multiepoch/delve/r5918/DES0848+0209/p01',21653598
b'DES0849+1543',b'DEC/multiepoch/delve/r5918/DES0849+1543/p01',21653626
b'DES1104+0335',b'DEC/multiepoch/delve/r5918/DES1104+0335/p01',21657363
b'DES1104+2708',b'DEC/multiepoch/delve/r5918/DES1104+2708/p01',21657378
b'DES1105+1126',b'DEC/multiepoch/delve/r5918/DES1105+1126/p01',21657400
b'DES1105-0207',b'DEC/multiepoch/delve/r5918/DES1105-0207/p01',21657411
b'DES1105-1124',b'DEC/multiepoch/delve/r5918/DES1105-1124/p01',21657416
b'DES1107+0835',b'DEC/multiepoch/delve/r5918/DES1107+0835/p01',21657444
b'DES1107-1207',b'DEC/multiepoch/delve/r5918/DES1107-1207/p01',21657464
b'DES1107-1250',b'DEC/multiepoch/delve/r5918/DES1107-1250/p01',21657465
b'DES1107-1749',b'DEC/multiepoch/delve/r5918/DES1107-1749/p01',21657469
b'DES1107-1915',b'DEC/multiepoch/delve/r5918/DES1107-1915/p01',21657470
b'DES1107-2206',b'DEC/multiepoch/delve/r5918/DES1107-2206/p01',21657472
b'DES1109+0917',b'DEC/multiepoch/delve/r5918/DES1109+0917/p01',21657503
